CodeNo,BTSName,DgOnLoad,SiteOnBat,HasRecord,RecordDate
IMJBL-38081,Khamtara,9225,669,1,7/30/2017
IMJBL-38061,Ganeshpur_ Rptr,0,19181,1,7/30/2017
IMREW-46016,Budhanpur,0,7840,1,7/30/2017
IMREW-46025,Funga,0,11564,1,7/30/2017
IMREW-46023,Nigwani,1379,5238,1,7/30/2017
IMREW-46017,Pipariya,0,12826,1,7/30/2017
IMJBL-15013,BHAROLA,0,1977,1,7/30/2017
IMJBL-15023,Karkeli,0,12406,1,7/30/2017
IMJBL-38019,Badwara,0,3525,1,7/30/2017
IMJBL-38131,KATARIYA,0,4831,1,7/30/2017
IMJBL-15027,LOHRA,0,1724,1,7/30/2017
IMJBL-15001,Umaria 2,0,0,1,7/30/2017
IMJBL-39215,Magarmuna,1806,9569,1,7/31/2017
IMJBL-39356,Sahsan,1194,2751,1,7/31/2017
IMJBL-39229,Shahpura,0,3098,1,7/31/2017
IMJBL-39239,Parsel,0,86237,1,7/31/2017
IMJBL-39222,Patan,0,4212,1,7/31/2017
IMJBL-39223,Guru Mohalla-  Patan,0,5024,1,7/31/2017
IMJBL-39237,Gubra Kalan,0,5109,1,7/31/2017
IMJBL-39292,Khini,2256,18287,1,7/31/2017
IMREW-46002,Jamuna Pasan,9736,3731,1,7/31/2017
IMREW-46031,Amadand,1452,0,1,7/31/2017
IMJBL-15004,Ghunghuti,0,8643,1,7/31/2017
IMJBL-15002,Nowrozabad,0,3548,1,7/31/2017
IMJBL-15003,Pali,0,10172,1,7/31/2017
IMJBL-15008,Pali BB,0,0,0,7/31/2017
IMJBL-15067,BADERI,20355,240,1,7/31/2017
IMJBL-15068,NIGHARI,7082,20518,1,7/31/2017
IMJBL-15006,Bhagra(Umaria),0,10908,1,7/31/2017
IMJBL-38081,Khamtara,16218,783,1,7/31/2017
IMJBL-38061,Ganeshpur_ Rptr,0,23209,1,7/31/2017
IMREW-46016,Budhanpur,0,10766,1,7/31/2017
IMREW-46025,Funga,0,17267,1,7/31/2017
IMREW-46023,Nigwani,813,6481,1,7/31/2017
IMREW-46017,Pipariya,0,7091,1,7/31/2017
IMJBL-15013,BHAROLA,1593,17566,1,7/31/2017
IMJBL-15023,Karkeli,4147,11144,1,7/31/2017
IMJBL-38019,Badwara,0,344,1,7/31/2017
IMJBL-38131,KATARIYA,0,8517,1,7/31/2017
IMJBL-15027,LOHRA,0,16041,1,7/31/2017
IMJBL-15001,Umaria 2,0,0,1,7/31/2017
IMJBL-39215,Magarmuna,3067,7603,1,8/1/2017
IMJBL-39356,Sahsan,7001,6965,1,8/1/2017
IMJBL-39229,Shahpura,940,7969,1,8/1/2017
IMJBL-39239,Parsel,451,85639,1,8/1/2017
IMJBL-39222,Patan,106,5810,1,8/1/2017
IMJBL-39223,Guru Mohalla-  Patan,0,6134,1,8/1/2017
IMJBL-39237,Gubra Kalan,0,1354,1,8/1/2017
IMJBL-39292,Khini,0,12350,1,8/1/2017
IMREW-46002,Jamuna Pasan,2598,4045,1,8/1/2017
IMREW-46031,Amadand,4924,0,1,8/1/2017
IMJBL-15004,Ghunghuti,2118,6573,1,8/1/2017
IMJBL-15002,Nowrozabad,0,6190,1,8/1/2017
IMJBL-15003,Pali,0,1678,1,8/1/2017
IMJBL-15008,Pali BB,0,0,0,8/1/2017
IMJBL-15067,BADERI,3527,121,1,8/1/2017
IMJBL-15068,NIGHARI,12123,12750,1,8/1/2017
IMJBL-15006,Bhagra(Umaria),0,16222,1,8/1/2017
IMJBL-38081,Khamtara,12932,122,1,8/1/2017
IMJBL-38061,Ganeshpur_ Rptr,0,31382,1,8/1/2017
IMREW-46016,Budhanpur,0,3247,1,8/1/2017
IMREW-46025,Funga,2687,22963,1,8/1/2017
IMREW-46023,Nigwani,228,3432,1,8/1/2017
IMREW-46017,Pipariya,0,11696,1,8/1/2017
IMJBL-15013,BHAROLA,0,1587,1,8/1/2017
IMJBL-15023,Karkeli,0,14474,1,8/1/2017
IMJBL-38019,Badwara,0,2523,1,8/1/2017
IMJBL-38131,KATARIYA,0,13818,1,8/1/2017
IMJBL-15027,LOHRA,0,1453,1,8/1/2017
IMJBL-15001,Umaria 2,0,0,1,8/1/2017
IMJBL-39215,Magarmuna,718,1948,1,8/2/2017
IMJBL-39356,Sahsan,0,0,1,8/2/2017
IMJBL-39229,Shahpura,0,4995,1,8/2/2017
IMJBL-39239,Parsel,0,49967,1,8/2/2017
IMJBL-39222,Patan,0,1842,1,8/2/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2174,1,8/2/2017
IMJBL-39237,Gubra Kalan,646,15594,1,8/2/2017
IMJBL-39292,Khini,0,11460,1,8/2/2017
IMREW-46002,Jamuna Pasan,12045,4280,1,8/2/2017
IMREW-46031,Amadand,6302,0,1,8/2/2017
IMJBL-15004,Ghunghuti,0,9238,1,8/2/2017
IMJBL-15002,Nowrozabad,0,4358,1,8/2/2017
IMJBL-15003,Pali,0,8770,1,8/2/2017
IMJBL-15008,Pali BB,0,0,0,8/2/2017
IMJBL-15067,BADERI,8432,243,1,8/2/2017
IMJBL-15068,NIGHARI,0,5754,1,8/2/2017
IMJBL-15006,Bhagra(Umaria),0,5531,1,8/2/2017
IMJBL-38081,Khamtara,2996,233,1,8/2/2017
IMJBL-38061,Ganeshpur_ Rptr,0,25243,1,8/2/2017
IMREW-46016,Budhanpur,0,2463,1,8/2/2017
IMREW-46025,Funga,0,11068,1,8/2/2017
IMREW-46023,Nigwani,2830,4300,1,8/2/2017
IMREW-46017,Pipariya,0,4946,1,8/2/2017
IMJBL-15013,BHAROLA,9849,5140,1,8/2/2017
IMJBL-15023,Karkeli,3487,30643,1,8/2/2017
IMJBL-38019,Badwara,0,635,1,8/2/2017
IMJBL-38131,KATARIYA,0,13054,1,8/2/2017
IMJBL-15027,LOHRA,0,3755,1,8/2/2017
IMJBL-15001,Umaria 2,0,0,1,8/2/2017
IMJBL-39215,Magarmuna,10226,9784,1,8/3/2017
IMJBL-39356,Sahsan,0,228,1,8/3/2017
IMJBL-39229,Shahpura,0,948,1,8/3/2017
IMJBL-39239,Parsel,680,14293,1,8/3/2017
IMJBL-39222,Patan,1793,6271,1,8/3/2017
IMJBL-39223,Guru Mohalla-  Patan,0,8051,1,8/3/2017
IMJBL-39237,Gubra Kalan,0,4251,1,8/3/2017
IMJBL-39292,Khini,0,25439,1,8/3/2017
IMREW-46002,Jamuna Pasan,8649,3661,1,8/3/2017
IMREW-46031,Amadand,4215,0,1,8/3/2017
IMJBL-15004,Ghunghuti,0,7582,1,8/3/2017
IMJBL-15002,Nowrozabad,0,7487,1,8/3/2017
IMJBL-15003,Pali,0,3484,1,8/3/2017
IMJBL-15008,Pali BB,0,0,0,8/3/2017
IMJBL-15067,BADERI,17035,277,1,8/3/2017
IMJBL-15068,NIGHARI,0,9856,1,8/3/2017
IMJBL-15006,Bhagra(Umaria),0,9497,1,8/3/2017
IMJBL-38081,Khamtara,5879,768,1,8/3/2017
IMJBL-38061,Ganeshpur_ Rptr,0,36157,1,8/3/2017
IMREW-46016,Budhanpur,601,11841,1,8/3/2017
IMREW-46025,Funga,0,5995,1,8/3/2017
IMREW-46023,Nigwani,0,2509,1,8/3/2017
IMREW-46017,Pipariya,0,6733,1,8/3/2017
IMJBL-15013,BHAROLA,0,8611,1,8/3/2017
IMJBL-15023,Karkeli,434,16189,1,8/3/2017
IMJBL-38019,Badwara,0,422,1,8/3/2017
IMJBL-38131,KATARIYA,0,5786,1,8/3/2017
IMJBL-15027,LOHRA,0,11099,1,8/3/2017
IMJBL-15001,Umaria 2,0,0,1,8/3/2017
IMJBL-39215,Magarmuna,1959,2645,1,8/4/2017
IMJBL-39356,Sahsan,0,244,1,8/4/2017
IMJBL-39229,Shahpura,0,2736,1,8/4/2017
IMJBL-39239,Parsel,6294,24629,1,8/4/2017
IMJBL-39222,Patan,0,960,1,8/4/2017
IMJBL-39223,Guru Mohalla-  Patan,0,1141,1,8/4/2017
IMJBL-39237,Gubra Kalan,0,7233,1,8/4/2017
IMJBL-39292,Khini,0,19400,1,8/4/2017
IMREW-46002,Jamuna Pasan,0,722,1,8/4/2017
IMREW-46031,Amadand,11163,0,1,8/4/2017
IMJBL-15004,Ghunghuti,3755,11331,1,8/4/2017
IMJBL-15002,Nowrozabad,0,4889,1,8/4/2017
IMJBL-15003,Pali,0,2536,1,8/4/2017
IMJBL-15008,Pali BB,0,0,0,8/4/2017
IMJBL-15067,BADERI,22098,1539,1,8/4/2017
IMJBL-15068,NIGHARI,0,6996,1,8/4/2017
IMJBL-15006,Bhagra(Umaria),0,4432,1,8/4/2017
IMJBL-38081,Khamtara,23760,503,1,8/4/2017
IMJBL-38061,Ganeshpur_ Rptr,0,18902,1,8/4/2017
IMREW-46016,Budhanpur,0,942,1,8/4/2017
IMREW-46025,Funga,0,6432,1,8/4/2017
IMREW-46023,Nigwani,0,1312,1,8/4/2017
IMREW-46017,Pipariya,0,13682,1,8/4/2017
IMJBL-15013,BHAROLA,2300,8248,1,8/4/2017
IMJBL-15023,Karkeli,0,8972,1,8/4/2017
IMJBL-38019,Badwara,0,8545,1,8/4/2017
IMJBL-38131,KATARIYA,0,11723,1,8/4/2017
IMJBL-15027,LOHRA,0,11018,1,8/4/2017
IMJBL-15001,Umaria 2,0,0,1,8/4/2017
IMJBL-39215,Magarmuna,7451,3002,1,8/5/2017
IMJBL-39356,Sahsan,7386,4124,1,8/5/2017
IMJBL-39229,Shahpura,0,3798,1,8/5/2017
IMJBL-39239,Parsel,5028,22446,1,8/5/2017
IMJBL-39222,Patan,0,5205,1,8/5/2017
IMJBL-39223,Guru Mohalla-  Patan,0,4903,1,8/5/2017
IMJBL-39237,Gubra Kalan,0,16995,1,8/5/2017
IMJBL-39292,Khini,0,13689,1,8/5/2017
IMREW-46002,Jamuna Pasan,4281,2329,1,8/5/2017
IMREW-46031,Amadand,259,0,1,8/5/2017
IMJBL-15004,Ghunghuti,0,225,1,8/5/2017
IMJBL-15002,Nowrozabad,0,6538,1,8/5/2017
IMJBL-15003,Pali,0,8505,1,8/5/2017
IMJBL-15008,Pali BB,0,0,0,8/5/2017
IMJBL-15067,BADERI,13028,1335,1,8/5/2017
IMJBL-15068,NIGHARI,13471,19080,1,8/5/2017
IMJBL-15006,Bhagra(Umaria),0,13081,1,8/5/2017
IMJBL-38081,Khamtara,30379,651,1,8/5/2017
IMJBL-38061,Ganeshpur_ Rptr,0,16447,1,8/5/2017
IMREW-46016,Budhanpur,0,9738,1,8/5/2017
IMREW-46025,Funga,0,3870,1,8/5/2017
IMREW-46023,Nigwani,1756,4456,1,8/5/2017
IMREW-46017,Pipariya,0,2027,1,8/5/2017
IMJBL-15013,BHAROLA,0,6151,1,8/5/2017
IMJBL-15023,Karkeli,0,2150,1,8/5/2017
IMJBL-38019,Badwara,0,659,1,8/5/2017
IMJBL-38131,KATARIYA,0,22510,1,8/5/2017
IMJBL-15027,LOHRA,0,6631,1,8/5/2017
IMJBL-15001,Umaria 2,0,0,1,8/5/2017
IMJBL-39215,Magarmuna,2639,4566,1,8/6/2017
IMJBL-39356,Sahsan,0,0,1,8/6/2017
IMJBL-39229,Shahpura,0,12481,1,8/6/2017
IMJBL-39239,Parsel,0,21433,1,8/6/2017
IMJBL-39222,Patan,0,6060,1,8/6/2017
IMJBL-39223,Guru Mohalla-  Patan,0,6763,1,8/6/2017
IMJBL-39237,Gubra Kalan,240,416,1,8/6/2017
IMJBL-39292,Khini,0,5979,1,8/6/2017
IMREW-46002,Jamuna Pasan,308,528,1,8/6/2017
IMREW-46031,Amadand,5449,0,1,8/6/2017
IMJBL-15004,Ghunghuti,0,4293,1,8/6/2017
IMJBL-15002,Nowrozabad,0,1496,1,8/6/2017
IMJBL-15003,Pali,0,10342,1,8/6/2017
IMJBL-15008,Pali BB,0,0,0,8/6/2017
IMJBL-15067,BADERI,7738,654,1,8/6/2017
IMJBL-15068,NIGHARI,33252,11639,1,8/6/2017
IMJBL-15006,Bhagra(Umaria),0,7811,1,8/6/2017
IMJBL-38081,Khamtara,13708,295,1,8/6/2017
IMJBL-38061,Ganeshpur_ Rptr,0,30161,1,8/6/2017
IMREW-46016,Budhanpur,0,2185,1,8/6/2017
IMREW-46025,Funga,0,3806,1,8/6/2017
IMREW-46023,Nigwani,0,649,1,8/6/2017
IMREW-46017,Pipariya,0,2226,1,8/6/2017
IMJBL-15013,BHAROLA,7295,15642,1,8/6/2017
IMJBL-15023,Karkeli,5157,13620,1,8/6/2017
IMJBL-38019,Badwara,0,3871,1,8/6/2017
IMJBL-38131,KATARIYA,0,9130,1,8/6/2017
IMJBL-15027,LOHRA,0,22925,1,8/6/2017
IMJBL-15001,Umaria 2,0,0,1,8/6/2017
IMJBL-39215,Magarmuna,0,3654,1,8/7/2017
IMJBL-39356,Sahsan,236,1082,1,8/7/2017
IMJBL-39229,Shahpura,3603,6301,1,8/7/2017
IMJBL-39239,Parsel,0,12594,1,8/7/2017
IMJBL-39222,Patan,0,1493,1,8/7/2017
IMJBL-39223,Guru Mohalla-  Patan,3733,2282,1,8/7/2017
IMJBL-39237,Gubra Kalan,438,0,1,8/7/2017
IMJBL-39292,Khini,7117,13023,1,8/7/2017
IMREW-46002,Jamuna Pasan,12659,4645,1,8/7/2017
IMREW-46031,Amadand,144,0,1,8/7/2017
IMJBL-15004,Ghunghuti,3507,5699,1,8/7/2017
IMJBL-15002,Nowrozabad,0,6551,1,8/7/2017
IMJBL-15003,Pali,0,9511,1,8/7/2017
IMJBL-15008,Pali BB,0,0,0,8/7/2017
IMJBL-15067,BADERI,5168,366,1,8/7/2017
IMJBL-15068,NIGHARI,16396,14099,1,8/7/2017
IMJBL-15006,Bhagra(Umaria),0,30640,1,8/7/2017
IMJBL-38081,Khamtara,6881,0,1,8/7/2017
IMJBL-38061,Ganeshpur_ Rptr,0,13431,1,8/7/2017
IMREW-46016,Budhanpur,0,1126,1,8/7/2017
IMREW-46025,Funga,0,1099,1,8/7/2017
IMREW-46023,Nigwani,3901,1507,1,8/7/2017
IMREW-46017,Pipariya,0,1364,1,8/7/2017
IMJBL-15013,BHAROLA,1404,10632,1,8/7/2017
IMJBL-15023,Karkeli,6413,23708,1,8/7/2017
IMJBL-38019,Badwara,0,6433,1,8/7/2017
IMJBL-38131,KATARIYA,0,6846,1,8/7/2017
IMJBL-15027,LOHRA,0,12013,1,8/7/2017
IMJBL-15001,Umaria 2,0,0,1,8/7/2017
IMJBL-39215,Magarmuna,6063,2404,1,8/8/2017
IMJBL-39356,Sahsan,116,107,1,8/8/2017
IMJBL-39229,Shahpura,0,1130,1,8/8/2017
IMJBL-39239,Parsel,10999,21030,1,8/8/2017
IMJBL-39222,Patan,0,1577,1,8/8/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2005,1,8/8/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/8/2017
IMJBL-39292,Khini,7885,29187,1,8/8/2017
IMREW-46002,Jamuna Pasan,4421,2940,1,8/8/2017
IMREW-46031,Amadand,1231,0,1,8/8/2017
IMJBL-15004,Ghunghuti,0,0,0,8/8/2017
IMJBL-15002,Nowrozabad,0,836,1,8/8/2017
IMJBL-15003,Pali,0,5702,1,8/8/2017
IMJBL-15008,Pali BB,0,0,0,8/8/2017
IMJBL-15067,BADERI,11625,7888,1,8/8/2017
IMJBL-15068,NIGHARI,6251,8839,1,8/8/2017
IMJBL-15006,Bhagra(Umaria),0,15753,1,8/8/2017
IMJBL-38081,Khamtara,32714,488,1,8/8/2017
IMJBL-38061,Ganeshpur_ Rptr,0,12642,1,8/8/2017
IMREW-46016,Budhanpur,0,0,0,8/8/2017
IMREW-46025,Funga,0,5036,1,8/8/2017
IMREW-46023,Nigwani,10654,11508,1,8/8/2017
IMREW-46017,Pipariya,0,3861,1,8/8/2017
IMJBL-15013,BHAROLA,1011,10323,1,8/8/2017
IMJBL-15023,Karkeli,3727,8567,1,8/8/2017
IMJBL-38019,Badwara,0,1355,1,8/8/2017
IMJBL-38131,KATARIYA,0,18622,1,8/8/2017
IMJBL-15027,LOHRA,0,10919,1,8/8/2017
IMJBL-15001,Umaria 2,0,0,1,8/8/2017
IMJBL-39215,Magarmuna,5462,6550,1,8/9/2017
IMJBL-39356,Sahsan,9612,589,1,8/9/2017
IMJBL-39229,Shahpura,0,2897,1,8/9/2017
IMJBL-39239,Parsel,0,16353,1,8/9/2017
IMJBL-39222,Patan,0,2447,1,8/9/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3811,1,8/9/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/9/2017
IMJBL-39292,Khini,0,5525,1,8/9/2017
IMREW-46002,Jamuna Pasan,5315,1554,1,8/9/2017
IMREW-46031,Amadand,613,0,1,8/9/2017
IMJBL-15004,Ghunghuti,0,0,0,8/9/2017
IMJBL-15002,Nowrozabad,0,826,1,8/9/2017
IMJBL-15003,Pali,0,2671,1,8/9/2017
IMJBL-15008,Pali BB,0,0,0,8/9/2017
IMJBL-15067,BADERI,4252,927,1,8/9/2017
IMJBL-15068,NIGHARI,0,681,1,8/9/2017
IMJBL-15006,Bhagra(Umaria),0,840,1,8/9/2017
IMJBL-38081,Khamtara,3614,265,1,8/9/2017
IMJBL-38061,Ganeshpur_ Rptr,0,13010,1,8/9/2017
IMREW-46016,Budhanpur,0,0,0,8/9/2017
IMREW-46025,Funga,0,10756,1,8/9/2017
IMREW-46023,Nigwani,1697,3569,1,8/9/2017
IMREW-46017,Pipariya,3989,24746,1,8/9/2017
IMJBL-15013,BHAROLA,0,6930,1,8/9/2017
IMJBL-15023,Karkeli,0,4168,1,8/9/2017
IMJBL-38019,Badwara,0,349,1,8/9/2017
IMJBL-38131,KATARIYA,0,1377,1,8/9/2017
IMJBL-15027,LOHRA,0,8892,1,8/9/2017
IMJBL-15001,Umaria 2,0,0,1,8/9/2017
IMJBL-39215,Magarmuna,2525,7685,1,8/10/2017
IMJBL-39356,Sahsan,15210,3154,1,8/10/2017
IMJBL-39229,Shahpura,489,7992,1,8/10/2017
IMJBL-39239,Parsel,0,11876,1,8/10/2017
IMJBL-39222,Patan,0,2120,1,8/10/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2134,1,8/10/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/10/2017
IMJBL-39292,Khini,0,2823,1,8/10/2017
IMREW-46002,Jamuna Pasan,17803,9778,1,8/10/2017
IMREW-46031,Amadand,11615,0,1,8/10/2017
IMJBL-15004,Ghunghuti,0,0,0,8/10/2017
IMJBL-15002,Nowrozabad,0,2232,1,8/10/2017
IMJBL-15003,Pali,0,952,1,8/10/2017
IMJBL-15008,Pali BB,0,0,0,8/10/2017
IMJBL-15067,BADERI,37312,9091,1,8/10/2017
IMJBL-15068,NIGHARI,18612,15332,1,8/10/2017
IMJBL-15006,Bhagra(Umaria),0,39901,1,8/10/2017
IMJBL-38081,Khamtara,571,0,1,8/10/2017
IMJBL-38061,Ganeshpur_ Rptr,0,20420,1,8/10/2017
IMREW-46016,Budhanpur,0,0,0,8/10/2017
IMREW-46025,Funga,4953,13049,1,8/10/2017
IMREW-46023,Nigwani,3354,4797,1,8/10/2017
IMREW-46017,Pipariya,0,8068,1,8/10/2017
IMJBL-15013,BHAROLA,5955,13524,1,8/10/2017
IMJBL-15023,Karkeli,3850,24006,1,8/10/2017
IMJBL-38019,Badwara,0,717,1,8/10/2017
IMJBL-38131,KATARIYA,0,1153,1,8/10/2017
IMJBL-15027,LOHRA,0,19510,1,8/10/2017
IMJBL-15001,Umaria 2,0,0,1,8/10/2017
IMJBL-39215,Magarmuna,239,5401,1,8/11/2017
IMJBL-39356,Sahsan,0,737,1,8/11/2017
IMJBL-39229,Shahpura,0,5426,1,8/11/2017
IMJBL-39239,Parsel,0,18613,1,8/11/2017
IMJBL-39222,Patan,0,781,1,8/11/2017
IMJBL-39223,Guru Mohalla-  Patan,0,779,1,8/11/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/11/2017
IMJBL-39292,Khini,0,2645,1,8/11/2017
IMREW-46002,Jamuna Pasan,10459,16265,1,8/11/2017
IMREW-46031,Amadand,2743,0,1,8/11/2017
IMJBL-15004,Ghunghuti,0,0,0,8/11/2017
IMJBL-15002,Nowrozabad,0,5220,1,8/11/2017
IMJBL-15003,Pali,0,0,1,8/11/2017
IMJBL-15008,Pali BB,0,0,0,8/11/2017
IMJBL-15067,BADERI,1120,8010,1,8/11/2017
IMJBL-15068,NIGHARI,19230,6678,1,8/11/2017
IMJBL-15006,Bhagra(Umaria),0,7691,1,8/11/2017
IMJBL-38081,Khamtara,5679,7237,1,8/11/2017
IMJBL-38061,Ganeshpur_ Rptr,0,13022,1,8/11/2017
IMREW-46016,Budhanpur,0,0,0,8/11/2017
IMREW-46025,Funga,0,7510,1,8/11/2017
IMREW-46023,Nigwani,2695,5882,1,8/11/2017
IMREW-46017,Pipariya,906,9923,1,8/11/2017
IMJBL-15013,BHAROLA,0,7057,1,8/11/2017
IMJBL-15023,Karkeli,0,6769,1,8/11/2017
IMJBL-38019,Badwara,0,4034,1,8/11/2017
IMJBL-38131,KATARIYA,0,4715,1,8/11/2017
IMJBL-15027,LOHRA,60,8062,1,8/11/2017
IMJBL-15001,Umaria 2,0,0,1,8/11/2017
IMJBL-39215,Magarmuna,1205,5202,1,8/12/2017
IMJBL-39356,Sahsan,12778,5015,1,8/12/2017
IMJBL-39229,Shahpura,0,697,1,8/12/2017
IMJBL-39239,Parsel,242,14205,1,8/12/2017
IMJBL-39222,Patan,0,3587,1,8/12/2017
IMJBL-39223,Guru Mohalla-  Patan,0,3517,1,8/12/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/12/2017
IMJBL-39292,Khini,2237,25105,1,8/12/2017
IMREW-46002,Jamuna Pasan,4703,7171,1,8/12/2017
IMREW-46031,Amadand,9023,0,1,8/12/2017
IMJBL-15004,Ghunghuti,0,0,0,8/12/2017
IMJBL-15002,Nowrozabad,0,5231,1,8/12/2017
IMJBL-15003,Pali,0,2134,1,8/12/2017
IMJBL-15008,Pali BB,0,0,0,8/12/2017
IMJBL-15067,BADERI,16542,20010,1,8/12/2017
IMJBL-15068,NIGHARI,27745,8266,1,8/12/2017
IMJBL-15006,Bhagra(Umaria),0,6971,1,8/12/2017
IMJBL-38081,Khamtara,13313,297,1,8/12/2017
IMJBL-38061,Ganeshpur_ Rptr,0,24018,1,8/12/2017
IMREW-46016,Budhanpur,0,0,0,8/12/2017
IMREW-46025,Funga,0,6698,1,8/12/2017
IMREW-46023,Nigwani,3788,7653,1,8/12/2017
IMREW-46017,Pipariya,0,4790,1,8/12/2017
IMJBL-15013,BHAROLA,4252,19468,1,8/12/2017
IMJBL-15023,Karkeli,0,5004,1,8/12/2017
IMJBL-38019,Badwara,0,979,1,8/12/2017
IMJBL-38131,KATARIYA,0,12720,1,8/12/2017
IMJBL-15027,LOHRA,281,21766,1,8/12/2017
IMJBL-15001,Umaria 2,0,0,1,8/12/2017
IMJBL-39215,Magarmuna,1919,5125,1,8/13/2017
IMJBL-39356,Sahsan,0,2294,1,8/13/2017
IMJBL-39229,Shahpura,0,112,1,8/13/2017
IMJBL-39239,Parsel,0,13218,1,8/13/2017
IMJBL-39222,Patan,0,813,1,8/13/2017
IMJBL-39223,Guru Mohalla-  Patan,0,850,1,8/13/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/13/2017
IMJBL-39292,Khini,10421,19201,1,8/13/2017
IMREW-46002,Jamuna Pasan,6194,1008,1,8/13/2017
IMREW-46031,Amadand,9442,0,1,8/13/2017
IMJBL-15004,Ghunghuti,0,0,0,8/13/2017
IMJBL-15002,Nowrozabad,0,2956,1,8/13/2017
IMJBL-15003,Pali,0,572,1,8/13/2017
IMJBL-15008,Pali BB,0,0,0,8/13/2017
IMJBL-15067,BADERI,0,730,1,8/13/2017
IMJBL-15068,NIGHARI,5859,11534,1,8/13/2017
IMJBL-15006,Bhagra(Umaria),0,12377,1,8/13/2017
IMJBL-38081,Khamtara,10488,1034,1,8/13/2017
IMJBL-38061,Ganeshpur_ Rptr,0,38967,1,8/13/2017
IMREW-46016,Budhanpur,0,0,0,8/13/2017
IMREW-46025,Funga,0,2773,1,8/13/2017
IMREW-46023,Nigwani,0,2431,1,8/13/2017
IMREW-46017,Pipariya,840,1398,1,8/13/2017
IMJBL-15013,BHAROLA,2705,12984,1,8/13/2017
IMJBL-15023,Karkeli,234,10879,1,8/13/2017
IMJBL-38019,Badwara,0,10384,1,8/13/2017
IMJBL-38131,KATARIYA,0,10444,1,8/13/2017
IMJBL-15027,LOHRA,0,11470,1,8/13/2017
IMJBL-15001,Umaria 2,0,0,1,8/13/2017
IMJBL-39215,Magarmuna,8860,2251,1,8/14/2017
IMJBL-39356,Sahsan,2406,1183,1,8/14/2017
IMJBL-39229,Shahpura,0,1030,1,8/14/2017
IMJBL-39239,Parsel,1978,23260,1,8/14/2017
IMJBL-39222,Patan,0,2052,1,8/14/2017
IMJBL-39223,Guru Mohalla-  Patan,0,2009,1,8/14/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/14/2017
IMJBL-39292,Khini,2843,10778,1,8/14/2017
IMREW-46002,Jamuna Pasan,19544,4488,1,8/14/2017
IMREW-46031,Amadand,235,0,1,8/14/2017
IMJBL-15004,Ghunghuti,0,0,0,8/14/2017
IMJBL-15002,Nowrozabad,0,2882,1,8/14/2017
IMJBL-15003,Pali,0,979,1,8/14/2017
IMJBL-15008,Pali BB,0,0,0,8/14/2017
IMJBL-15067,BADERI,0,3196,1,8/14/2017
IMJBL-15068,NIGHARI,701,11356,1,8/14/2017
IMJBL-15006,Bhagra(Umaria),0,6235,1,8/14/2017
IMJBL-38081,Khamtara,6924,165,1,8/14/2017
IMJBL-38061,Ganeshpur_ Rptr,1381,62515,1,8/14/2017
IMREW-46016,Budhanpur,0,0,0,8/14/2017
IMREW-46025,Funga,0,5661,1,8/14/2017
IMREW-46023,Nigwani,6031,3443,1,8/14/2017
IMREW-46017,Pipariya,0,2257,1,8/14/2017
IMJBL-15013,BHAROLA,6546,27674,1,8/14/2017
IMJBL-15023,Karkeli,0,13940,1,8/14/2017
IMJBL-38019,Badwara,0,9568,1,8/14/2017
IMJBL-38131,KATARIYA,0,11459,1,8/14/2017
IMJBL-15027,LOHRA,0,28691,1,8/14/2017
IMJBL-15001,Umaria 2,0,0,1,8/14/2017
IMJBL-39215,Magarmuna,1114,3929,1,8/15/2017
IMJBL-39356,Sahsan,15362,1230,1,8/15/2017
IMJBL-39229,Shahpura,0,1155,1,8/15/2017
IMJBL-39239,Parsel,0,4328,1,8/15/2017
IMJBL-39222,Patan,0,133,1,8/15/2017
IMJBL-39223,Guru Mohalla-  Patan,0,183,1,8/15/2017
IMJBL-39237,Gubra Kalan,0,0,1,8/15/2017
IMJBL-39292,Khini,0,6485,1,8/15/2017
IMREW-46002,Jamuna Pasan,4726,1895,1,8/15/2017
IMREW-46031,Amadand,0,0,1,8/15/2017
IMJBL-15004,Ghunghuti,0,0,0,8/15/2017
IMJBL-15002,Nowrozabad,0,5921,1,8/15/2017
IMJBL-15003,Pali,0,667,1,8/15/2017
IMJBL-15008,Pali BB,0,0,0,8/15/2017
IMJBL-15067,BADERI,3956,7356,1,8/15/2017
IMJBL-15068,NIGHARI,29368,14357,1,8/15/2017
IMJBL-15006,Bhagra(Umaria),0,1922,1,8/15/2017
IMJBL-38081,Khamtara,21028,222,1,8/15/2017
IMJBL-38061,Ganeshpur_ Rptr,0,145,1,8/15/2017
IMREW-46016,Budhanpur,0,0,0,8/15/2017
IMREW-46025,Funga,9491,14359,1,8/15/2017
IMREW-46023,Nigwani,0,637,1,8/15/2017
IMREW-46017,Pipariya,0,2434,1,8/15/2017
